Player,Nation,Nation_code,Pos,Pos_group,Age,Playing Time 90s,weighted_score_norm2,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes xG,Per 90 Minutes npxG,Per 90 Minutes xAG,PrgC_p90,PrgP_p90,PrgR_p90,CrdY_p90,CrdR_p90
André Ayew,gh GHA,GHA,FW,FWD,33.0,12.3,18.461463414634146,0.41,0.0,0.25,0.25,0.07,1.1382113821138211,1.8699186991869918,5.284552845528455,0.16260162601626016,0.08130081300813008
Mikel Oyarzabal,es ESP,ESP,"FW,MF",FWD,26.0,24.0,18.45,0.38,0.13,0.38,0.31,0.07,1.125,1.625,5.25,0.125,0.0
Formose Mendy,sn SEN,SEN,DF,DEF,22.0,14.0,18.448571428571427,0.0,0.0,0.02,0.02,0.0,1.0,4.357142857142857,0.9285714285714286,0.42857142857142855,0.0
Máximo Perrone,ar ARG,ARG,MF,MID,20.0,18.0,18.443333333333335,0.0,0.0,0.01,0.01,0.03,0.6666666666666666,4.333333333333333,1.2222222222222223,0.3333333333333333,0.0
Toma Bašić,hr CRO,CRO,MF,MID,26.0,12.9,18.43705426356589,0.0,0.0,0.05,0.05,0.04,0.8527131782945736,4.108527131782946,1.2403100775193798,0.38759689922480617,0.0
Christian Mawissa,fr FRA,FRA,DF,DEF,18.0,12.4,18.42516129032258,0.16,0.0,0.08,0.08,0.02,2.096774193548387,3.1451612903225805,0.8870967741935484,0.24193548387096772,0.0
Dominic Calvert-Lewin,eng ENG,ENG,FW,FWD,26.0,24.1,18.406659751037346,0.29,0.08,0.54,0.47,0.13,1.4937759336099585,1.2863070539419086,5.062240663900415,0.08298755186721991,0.0
Clément Lenglet,fr FRA,FRA,DF,DEF,28.0,12.8,18.396875,0.0,0.08,0.07,0.07,0.06,2.03125,3.984375,0.078125,0.234375,0.0
João Ferreira,pt POR,POR,DF,DEF,22.0,20.2,18.32881188118812,0.0,0.05,0.01,0.01,0.05,0.9405940594059407,3.01980198019802,2.227722772277228,0.44554455445544555,0.0
David García,es ESP,ESP,DF,DEF,29.0,25.9,18.328108108108108,0.0,0.04,0.04,0.04,0.05,0.8108108108108109,5.135135135135135,0.15444015444015444,0.19305019305019305,0.0
Jayden Bogle,eng ENG,ENG,DF,DEF,23.0,31.0,18.32677419354839,0.1,0.0,0.07,0.07,0.03,1.2258064516129032,1.935483870967742,2.967741935483871,0.2903225806451613,0.0
Luke Thomas,eng ENG,ENG,DF,DEF,22.0,10.2,18.285294117647062,0.0,0.0,0.05,0.05,0.0,0.7843137254901962,3.235294117647059,2.1568627450980395,0.29411764705882354,0.0
Marcus Coco,fr FRA,FRA,"DF,FW",FWD,27.0,16.5,18.26818181818182,0.06,0.0,0.05,0.05,0.06,1.696969696969697,3.3333333333333335,3.9393939393939394,0.12121212121212122,0.0
Morten Thorsby,no NOR,NOR,MF,MID,27.0,12.9,18.23170542635659,0.16,0.16,0.14,0.14,0.11,0.46511627906976744,2.1705426356589146,3.0232558139534884,0.15503875968992248,0.0
Jacob Brown,sct SCO,SCO,"MF,FW",FWD,25.0,11.3,18.2241592920354,0.18,0.0,0.25,0.25,0.06,2.2123893805309733,1.6814159292035398,4.6902654867256635,0.35398230088495575,0.0
Carlos Benavídez,uy URU,URU,MF,MID,25.0,12.6,18.22222222222222,0.24,0.08,0.08,0.08,0.04,0.7142857142857143,4.761904761904762,0.39682539682539686,0.39682539682539686,0.0
Boubacar Kamara,fr FRA,FRA,MF,MID,23.0,18.4,18.20608695652174,0.0,0.05,0.01,0.01,0.07,1.032608695652174,4.510869565217392,0.5434782608695653,0.3804347826086957,0.05434782608695653
Josh Brownhill,eng ENG,ENG,MF,MID,27.0,25.0,18.16,0.16,0.08,0.08,0.08,0.08,0.76,3.6,1.44,0.16,0.04
Tim Siersleben,de GER,GER,DF,DEF,23.0,10.1,18.13980198019802,0.0,0.0,0.02,0.02,0.05,1.188118811881188,4.752475247524752,0.09900990099009901,0.09900990099009901,0.0
Logan Costa,cv CPV,CPV,DF,DEF,22.0,29.4,18.139183673469386,0.03,0.03,0.05,0.05,0.02,0.6462585034013606,4.931972789115647,0.4761904761904762,0.20408163265306123,0.0
Enzo Barrenechea,ar ARG,ARG,MF,MID,22.0,31.2,18.1325641025641,0.0,0.03,0.02,0.02,0.05,0.32051282051282054,4.967948717948718,0.7692307692307693,0.32051282051282054,0.0
Ezri Konsa,eng ENG,ENG,DF,DEF,25.0,34.1,18.116539589442812,0.03,0.0,0.07,0.07,0.02,1.0850439882697946,3.9882697947214076,0.9677419354838709,0.14662756598240467,0.0
Marvin Pieringer,de GER,GER,"MF,FW",FWD,23.0,16.8,18.068095238095236,0.18,0.18,0.14,0.14,0.13,1.6666666666666665,2.4404761904761902,4.285714285714286,0.2976190476190476,0.0
Raúl Jiménez,mx MEX,MEX,FW,FWD,32.0,15.5,18.023870967741935,0.45,0.0,0.33,0.33,0.1,0.7096774193548387,1.5483870967741935,5.612903225806452,0.1935483870967742,0.06451612903225806
Kobbie Mainoo,eng ENG,ENG,MF,MID,18.0,21.4,17.98317757009346,0.14,0.05,0.04,0.04,0.03,1.1682242990654206,2.990654205607477,1.6822429906542058,0.14018691588785048,0.0
Jørgen Strand Larsen,no NOR,NOR,FW,FWD,23.0,31.8,17.95,0.41,0.09,0.46,0.46,0.08,1.0377358490566038,0.7861635220125786,5.754716981132075,0.15723270440251572,0.0
Manuel Ugarte Ribeiro,uy URU,URU,MF,MID,22.0,21.5,17.938372093023254,0.0,0.09,0.03,0.03,0.04,0.7441860465116279,4.046511627906977,1.1162790697674418,0.23255813953488372,0.0
Boubakary Soumaré,fr FRA,FRA,MF,MID,24.0,25.4,17.91716535433071,0.0,0.04,0.0,0.0,0.04,1.141732283464567,4.015748031496063,0.8661417322834646,0.3937007874015748,0.0
Gonzalo Melero,es ESP,ESP,"MF,FW",FWD,29.0,12.3,17.909268292682928,0.08,0.08,0.16,0.16,0.1,1.8699186991869918,3.9837398373983737,2.6829268292682924,0.24390243902439024,0.0
Joselu,es ESP,ESP,FW,FWD,33.0,18.7,17.886122994652407,0.53,0.11,0.62,0.53,0.09,0.8021390374331551,1.0695187165775402,5.240641711229947,0.053475935828877004,0.0
Lewis Cook,eng ENG,ENG,MF,MID,26.0,31.0,17.869032258064514,0.0,0.1,0.01,0.01,0.14,0.7096774193548387,4.580645161290323,0.4838709677419355,0.16129032258064516,0.03225806451612903
Lucas Boyé,ar ARG,ARG,FW,FWD,27.0,28.2,17.844751773049648,0.21,0.11,0.22,0.22,0.1,1.2765957446808511,2.3049645390070923,4.6453900709219855,0.28368794326241137,0.03546099290780142
Gorka Guruzeta,es ESP,ESP,FW,FWD,26.0,24.6,17.821341463414633,0.57,0.2,0.47,0.44,0.1,0.7317073170731707,2.2357723577235773,4.146341463414634,0.08130081300813008,0.0
Arthur Atta,fr FRA,FRA,"MF,FW",FWD,20.0,10.3,17.819029126213593,0.1,0.19,0.06,0.06,0.13,1.5533980582524272,4.660194174757281,2.1359223300970873,0.0,0.0
Yannik Keitel,de GER,GER,"DF,MF",MID,23.0,10.2,17.812941176470588,0.1,0.0,0.07,0.07,0.04,0.3921568627450981,4.705882352941177,0.6862745098039216,0.0,0.0
Dejan Ljubicic,at AUT,AUT,"MF,FW",FWD,25.0,22.8,17.785263157894736,0.0,0.09,0.08,0.08,0.13,1.7982456140350878,3.6842105263157894,3.2017543859649122,0.2631578947368421,0.0
Yunis Abdelhamid,ma MAR,MAR,DF,DEF,35.0,30.9,17.75809061488673,0.13,0.0,0.11,0.09,0.01,1.1650485436893205,4.433656957928803,0.29126213592233013,0.16181229773462785,0.0
João Gomes,br BRA,BRA,MF,MID,22.0,29.4,17.74891156462585,0.07,0.03,0.06,0.06,0.04,0.9523809523809524,3.435374149659864,1.4965986394557824,0.3741496598639456,0.0
João Gomes,br BRA,BRA,MF,MID,22.0,29.4,17.74891156462585,0.07,0.03,0.06,0.06,0.04,0.9523809523809524,3.435374149659864,1.4965986394557824,0.3741496598639456,0.0
Iker Muñoz,es ESP,ESP,MF,MID,20.0,20.6,17.743009708737866,0.19,0.0,0.05,0.05,0.01,0.8252427184466019,3.8834951456310676,1.116504854368932,0.24271844660194172,0.0
Ryan Yates,eng ENG,ENG,MF,MID,25.0,22.1,17.714072398190048,0.05,0.05,0.12,0.12,0.04,0.8144796380090498,3.3031674208144794,1.67420814479638,0.27149321266968324,0.0
Adam Smith,eng ENG,ENG,DF,DEF,32.0,23.9,17.707698744769875,0.0,0.08,0.0,0.0,0.05,1.00418410041841,3.7238493723849375,1.1715481171548119,0.2510460251046025,0.0
Isaac Carcelen,es ESP,ESP,DF,DEF,30.0,29.0,17.597241379310343,0.0,0.0,0.02,0.02,0.03,0.8620689655172413,2.586206896551724,2.413793103448276,0.06896551724137931,0.0
Tiemoué Bakayoko,fr FRA,FRA,MF,MID,28.0,14.6,17.53232876712329,0.14,0.07,0.12,0.12,0.03,0.9589041095890412,3.6986301369863015,1.0273972602739727,0.3424657534246575,0.0
Cameron Archer,eng ENG,ENG,"FW,MF",FWD,22.0,20.4,17.52529411764706,0.2,0.05,0.27,0.27,0.14,1.6176470588235294,0.7352941176470589,5.5392156862745106,0.04901960784313726,0.0
Dominik Kohr,de GER,GER,"DF,MF",MID,29.0,24.3,17.489341563786006,0.04,0.0,0.07,0.07,0.05,0.7818930041152263,4.0740740740740735,1.0699588477366255,0.6172839506172839,0.0411522633744856
Beñat Turrientes,es ESP,ESP,MF,MID,21.0,18.7,17.472299465240642,0.0,0.05,0.06,0.06,0.03,1.3903743315508021,2.7272727272727275,1.6577540106951871,0.21390374331550802,0.0
Bernardo,br BRA,BRA,DF,DEF,28.0,32.5,17.463846153846156,0.03,0.0,0.06,0.06,0.01,0.8,3.9076923076923076,1.1692307692307693,0.27692307692307694,0.0
Adrian Beck,de GER,GER,"MF,FW",FWD,26.0,10.8,17.45888888888889,0.09,0.09,0.16,0.16,0.07,1.574074074074074,2.685185185185185,3.9814814814814814,0.09259259259259259,0.0
Joris Chotard,fr FRA,FRA,MF,MID,21.0,28.7,17.41411149825784,0.0,0.1,0.02,0.02,0.07,0.4181184668989547,3.867595818815331,1.3937282229965158,0.17421602787456447,0.0
